GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US38019,38019,"Cavalier County, North Dakota",41688,3875,42788,36483,30323,6327,42468,4410,50641,3141,57422,13406,53458,4545,44688,29638,36949,9845,59318,6400,80625,32360,56477,8080,25918,3632,-,**,9539,5384,25977,4254,36591,7182,69167,28932
0500000US38021,38021,"Dickey County, North Dakota",31763,1367,24167,14456,30720,2955,30729,3764,36406,10642,46429,16445,46740,3326,32206,12706,46932,6615,47019,5998,58438,12247,54531,34721,22167,1666,15417,9025,17563,3770,22713,2001,25650,5235,38021,8452
0500000US38023,38023,"Divide County, North Dakota",35536,5443,-,**,30000,13380,39886,9663,34152,12483,68125,35349,55760,5243,-,**,56346,8542,65592,14570,41818,30600,68125,35349,21766,4651,10089,2156,20100,6818,26932,13233,26042,8222,-,**
0500000US38025,38025,"Dunn County, North Dakota",40433,3532,25469,21893,37917,5695,41644,2884,36071,9314,52188,10385,51806,4615,46635,13276,49103,3106,62917,13055,68750,8308,45000,28167,24271,4574,20476,6888,26964,4935,20066,8585,26429,11562,57727,10764
0500000US38027,38027,"Eddy County, North Dakota",35233,3393,31071,15461,27266,4226,35819,4250,41667,2704,49286,11008,42969,2920,44063,38017,31917,9646,47679,5981,51250,12829,51250,50640,29063,4071,26458,9632,20682,6794,27500,6237,38750,5638,47917,13372
0500000US38029,38029,"Emmons County, North Dakota",33750,4470,21477,7858,28047,6562,35855,5547,41324,1069,55833,45623,43333,4039,36875,17021,41250,5489,42688,3359,54688,31737,61875,5175,26516,1959,-,**,16875,4955,30000,4350,40027,6436,30500,4940
0500000US38031,38031,"Foster County, North Dakota",38068,3550,32222,27173,32059,3199,39167,4889,45000,5798,47188,14476,45492,5877,55000,15737,40733,1305,50120,8468,57500,22878,36667,26845,27429,3790,12045,11183,18750,6467,27067,5447,37159,2840,51250,18867
0500000US38033,38033,"Golden Valley County, North Dakota",32685,3211,-,**,16842,3260,34688,2243,28382,12084,59375,29383,36635,6042,45625,27196,-,**,38875,13144,28250,16445,83750,69056,23611,4686,-,**,15565,1726,32000,11647,29375,19805,58958,33250
0500000US38035,38035,"Grand Forks County, North Dakota",37234,1135,22238,4834,33177,2759,34553,2264,44076,2617,60781,5758,43280,1346,30688,9659,40189,2240,41776,1191,52551,3997,68372,8452,30518,936,-,**,22006,1272,27405,1909,37248,2041,55521,3127
0500000US38037,38037,"Grant County, North Dakota",30911,1662,17917,7338,29479,4252,29821,4312,38250,6042,35909,13685,39792,5601,20714,7944,40750,6976,40476,5583,41875,24705,-,**,24250,3609,-,**,20804,2927,18125,4527,37115,4251,36477,4849
0500000US38039,38039,"Griggs County, North Dakota",33378,3190,32083,9709,25484,4372,35610,3447,47292,13268,40417,36802,42014,4732,39000,12320,31111,9552,40694,5176,70000,5184,-,**,26438,2328,14063,7965,15556,9822,29107,9946,31667,6426,-,**
0500000US38041,38041,"Hettinger County, North Dakota",34412,4989,12778,6974,30938,8632,34896,9160,41736,3254,46250,10565,45647,2332,-,**,45268,5604,46186,2077,42222,17242,50417,10607,20485,1582,"2,500-",***,18722,1677,21810,2610,41250,5625,40833,10038
0500000US38043,38043,"Kidder County, North Dakota",37904,3783,17417,7693,32452,6490,39438,5480,45069,7071,35714,6485,47031,7322,16429,1289,45962,10237,52262,7613,52083,8511,36364,6253,30366,4013,-,**,21250,7327,26823,4245,41198,2097,26250,12919
0500000US38045,38045,"LaMoure County, North Dakota",35250,2781,22125,2548,28063,4180,37708,4900,40093,3498,51696,6184,46577,3746,25625,14281,38125,10184,52177,7269,55179,7580,41250,18815,25511,2506,-,**,19375,4800,25750,3016,27321,6779,52321,9946
0500000US38047,38047,"Logan County, North Dakota",32090,3717,-,**,30903,2323,30655,2920,40625,2457,56250,38775,44063,5916,22083,17542,42375,10124,45500,9629,53750,7757,75417,17350,24563,2859,"2,500-",***,20625,2953,22768,2332,38125,4287,36563,15423
0500000US38049,38049,"McHenry County, North Dakota",40587,2024,28750,6827,35444,5246,41964,4496,45926,5959,59141,11488,51207,2278,36016,3372,51285,3104,52917,5848,56023,21080,77321,13626,27368,1918,13077,2335,20859,4849,25640,2407,41076,1787,40000,27651
0500000US38051,38051,"McIntosh County, North Dakota",31331,2505,28542,2620,24667,5138,32708,3614,35089,7758,55417,17498,38333,5762,29028,3334,39688,7511,37328,7125,48750,11415,64722,14195,23448,2719,13333,4106,20250,5289,26406,4015,25536,5594,46042,5983
0500000US38053,38053,"McKenzie County, North Dakota",42026,3209,28125,7804,47000,13196,41518,6451,42350,4717,46944,12639,60033,8164,35682,16346,60094,14810,64871,12795,60729,20995,59375,3159,31886,2660,22917,22321,32049,8348,28000,7088,40949,1845,29972,13043
0500000US38055,38055,"McLean County, North Dakota",39688,2324,39432,6687,31532,3823,40197,3176,46250,3822,51042,6402,50795,1623,43750,7542,47063,3040,53750,4843,59013,8234,52396,17910,27645,2138,25938,13267,20493,2027,27879,2660,38917,3543,42250,19835
0500000US38057,38057,"Mercer County, North Dakota",43514,5803,-,**,31359,4504,45494,8078,46754,4129,60750,30096,61412,5793,-,**,51303,3768,74279,6241,64821,21067,80000,30359,22244,4388,-,**,16250,5650,20211,2032,41823,6403,48750,17432
0500000US38059,38059,"Morton County, North Dakota",40758,1248,40158,11204,31819,2181,38322,3020,49424,2607,54281,8199,52068,2188,41630,5019,44044,5773,54107,6603,63272,11729,74676,25267,31460,1402,22569,14635,25777,1000,28928,2797,42798,4284,49375,7762
0500000US38061,38061,"Mountrail County, North Dakota",39533,2225,31667,15050,31499,1277,39896,5336,45246,6248,54821,27836,51406,4497,50221,33962,38500,4333,54975,12125,53073,7096,93125,30402,28004,3021,-,**,19931,4000,25965,2957,41127,3007,41681,1721
0500000US38063,38063,"Nelson County, North Dakota",32290,1972,-,**,30321,2045,31344,1508,45278,10316,45000,11441,49219,4812,52143,16149,39886,7581,50542,4677,56458,13995,71250,37238,25297,1635,8438,6112,25438,4014,19250,2970,33295,4373,41477,1055
0500000US38065,38065,"Oliver County, North Dakota",41208,2215,24643,17396,31420,6621,41600,1764,48250,5047,45313,45309,54728,7337,31250,29709,54375,11751,57083,17500,48750,26202,125865,10934,29620,4929,23750,5917,10074,6180,30919,1168,47917,10458,33889,13634
0500000US38067,38067,"Pembina County, North Dakota",35285,1434,17000,7417,30215,2340,40142,3596,42386,6305,46667,16831,43808,2731,16736,8154,35507,4745,50368,1458,57500,8061,58333,16680,26760,1594,19375,13380,23636,4606,25694,3491,34926,3656,39265,11226
0500000US38069,38069,"Pierce County, North Dakota",29685,2937,-,**,25625,3252,30658,3274,31850,4339,36815,29892,39130,6292,-,**,35231,9230,41458,12471,34250,19306,116591,96717,23398,2722,13889,874,22068,3096,21855,3650,28529,7183,35685,7240
0500000US38071,38071,"Ramsey County, North Dakota",36577,2422,26971,6600,30409,3321,30679,4718,44219,7053,53080,3789,41700,4545,30192,23875,33598,4979,46012,10252,64688,10096,49375,19833,27840,2678,-,**,23886,5563,25024,4451,40776,924,53963,13882
0500000US38073,38073,"Ransom County, North Dakota",37212,1858,39306,10739,31159,1801,37500,2547,41350,5453,50536,14263,45389,3764,40833,2858,41938,6176,45439,4770,51534,25742,66944,10683,30056,1410,11250,4571,22716,2595,29583,2082,35606,2828,46250,13591
0500000US38075,38075,"Renville County, North Dakota",41895,1466,30694,2644,40543,8232,40431,1777,49808,8056,66000,28088,53750,7693,43750,33156,58587,9466,51307,2643,73654,21132,-,**,30426,5158,13646,1790,20000,4290,30682,5326,41786,6015,48750,27505
0500000US38077,38077,"Richland County, North Dakota",36868,1402,28208,6917,32339,2176,36431,1741,48980,4880,51321,9489,46291,1331,31192,7072,38939,4430,47130,2365,62917,7624,51458,11654,28160,1972,22045,19816,25075,3061,25321,2020,40685,2551,51176,15285
0500000US38079,38079,"Rolette County, North Dakota",32460,2255,20833,2959,30561,2697,30259,1640,42452,3324,62292,5755,35674,2972,21950,12732,31902,3017,33810,5425,42331,4526,72500,19936,30968,1699,19417,3613,26086,1308,28374,2006,42679,5307,60903,10057
0500000US38081,38081,"Sargent County, North Dakota",40551,1852,45375,11073,36648,5768,36658,2580,46895,2930,58125,9143,49609,1692,46167,866,46563,3099,50417,1961,53333,10893,70750,8917,26934,2801,18125,14906,25893,7099,21875,2944,37135,5983,45000,14549
0500000US38083,38083,"Sheridan County, North Dakota",32917,5337,45417,9776,32000,8685,30063,7703,40833,17288,34375,15224,44306,4670,48125,6797,46250,9519,41417,5955,51875,20486,33438,17358,17109,3687,9063,1299,15682,4103,18333,7241,36750,20395,51250,35175
0500000US38085,38085,"Sioux County, North Dakota",31385,1215,21250,9849,25125,4551,30083,2445,42169,2883,46563,11616,33409,5178,23250,8531,27083,9149,32045,3969,56607,6043,61875,23863,30781,1117,-,**,24500,3952,27176,2225,40962,2637,45000,5902
0500000US38087,38087,"Slope County, North Dakota",30927,2090,-,**,30000,7417,31389,6363,41000,12426,31667,13212,44250,14910,18500,9592,-,**,51250,44472,62917,47868,-,**,14464,3501,4250,659,5000,3568,22500,13802,13125,12393,31667,13212
0500000US38089,38089,"Stark County, North Dakota",45682,2579,40568,22627,38369,3811,47183,5088,47298,4062,62730,6953,60055,4247,51821,17998,49876,3859,68167,9502,61067,5388,74479,21412,32293,2075,14483,13238,26564,1857,29782,4970,40424,4178,54453,3148
0500000US38091,38091,"Steele County, North Dakota",39609,4828,16250,13464,40938,6105,36128,2673,50515,11054,60795,44849,47292,7794,20179,13738,45104,4790,43000,13164,69286,18973,-,**,27656,4061,-,**,20833,4676,27813,4408,40179,16222,60682,41064
0500000US38093,38093,"Stutsman County, North Dakota",37538,1703,32067,4115,32979,3765,37489,3037,40924,5016,61375,16570,46201,2520,36888,10668,40587,3108,51150,5390,54271,6782,73125,8570,30313,1747,9297,8751,23864,5004,30063,5740,31914,3176,50625,5110
0500000US38095,38095,"Towner County, North Dakota",41570,4665,20486,8568,30172,8387,46250,5006,54034,5854,41750,28580,54145,4085,21111,889,44000,11128,60625,8164,61806,20785,-,**,27414,4870,"2,500-",***,13269,8302,30526,7122,41875,7539,45625,18143
0500000US38097,38097,"Traill County, North Dakota",38401,2179,22143,10162,35036,2420,37578,2655,41744,2027,46481,5082,46368,2022,30714,7534,41212,5900,47111,2860,49792,10199,62143,16530,31168,1590,15750,6012,21875,7228,28333,3587,36597,2407,42417,3632
0500000US38099,38099,"Walsh County, North Dakota",34047,2409,25662,9178,27253,3304,37165,4067,48313,7156,50221,4649,40467,1864,26518,9668,34731,2567,45208,4573,56339,7398,53462,14909,27238,2356,24000,15151,21107,1722,28529,2600,41050,6264,48194,4617
0500000US38101,38101,"Ward County, North Dakota",40068,1484,30574,6476,35718,1894,36566,1410,46342,2056,61053,4054,49327,2041,37143,15671,42318,2577,48469,2538,61250,8327,70306,10238,31418,1395,26418,4897,23855,1431,29008,1528,40448,2363,57938,10540
0500000US38103,38103,"Wells County, North Dakota",35672,2184,15469,6868,31667,5199,31518,3039,40417,2126,60469,20366,45208,4508,16484,15428,49904,5682,43750,11417,45781,8451,62813,26821,26418,2418,-,**,23438,5428,22059,5390,36202,2889,60313,34235
0500000US38105,38105,"Williams County, North Dakota",50599,3981,31036,19245,51312,9189,45590,7617,61295,10520,73452,21198,66559,9026,36042,28842,60807,5291,70561,8814,88618,13933,91694,28850,32133,2722,25817,8660,28247,3548,30136,2476,43276,4066,67665,12171
