GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US38019,38019,"Cavalier County, North Dakota",37408,3523,15417,15235,25694,6185,42292,3872,45625,5936,55294,16597,49727,4040,22679,26774,35720,4060,55357,4222,57188,19210,56771,5785,25614,2494,13000,2508,14728,4594,26314,3359,38750,6978,41417,18215
0500000US38021,38021,"Dickey County, North Dakota",29754,3223,24625,12475,27446,3554,25814,2653,41602,6881,43382,8029,43750,3884,38125,8039,38500,8711,44792,9633,58958,5692,43214,18391,20858,1859,12639,4441,18953,1870,21161,2425,24550,4940,43500,15645
0500000US38023,38023,"Divide County, North Dakota",32262,3519,15750,9222,26848,4602,32305,6832,38281,15343,49375,21046,49554,3612,31563,30743,48750,17677,48625,6853,71250,25311,69583,37525,21042,6227,10192,1735,16429,1799,25786,4743,26250,8934,48333,32576
0500000US38025,38025,"Dunn County, North Dakota",32563,4138,28750,23081,31506,6697,32419,5254,33875,8046,44167,8807,50714,6984,46591,7674,44837,13954,57188,9443,53333,17527,46750,88721,20648,1611,20750,7072,19605,3630,20054,6788,28750,14280,41964,6532
0500000US38027,38027,"Eddy County, North Dakota",31191,2480,24922,7916,25647,3403,30927,3778,38667,1721,40417,14909,38795,4696,29167,9973,25729,5536,45078,9574,45781,9056,48750,27698,25980,1775,23750,6614,25588,6492,24167,4973,36161,6015,33750,14663
0500000US38029,38029,"Emmons County, North Dakota",29799,2864,24250,15136,21591,3657,32452,4295,41083,1503,56875,29789,37750,3850,38750,4079,27031,8378,37500,9390,50526,6119,56563,24567,23875,3526,5500,4021,16250,4215,27589,3520,32188,18867,57813,60517
0500000US38031,38031,"Foster County, North Dakota",38468,3673,43125,15443,36607,8419,35847,2363,51000,11567,52500,28760,50931,6158,44821,21597,44345,8473,45417,9978,71125,7722,66607,16954,25982,2280,12917,5095,19464,5911,23672,6095,36313,4624,29464,41529
0500000US38033,38033,"Golden Valley County, North Dakota",30300,4598,12250,21884,21563,8428,30670,6306,32083,5912,100250,70757,35556,9443,26250,21604,42344,19596,40000,14945,28672,14783,101000,49588,22917,4066,11000,7558,15200,1640,23583,3748,33083,5336,83125,80871
0500000US38035,38035,"Grand Forks County, North Dakota",36065,839,21452,4254,28706,2508,33813,1641,41976,1971,60236,5567,42486,1038,26676,3241,35826,1484,42178,1464,50487,2712,69028,7720,29698,1396,16446,3872,21494,690,26423,1753,36389,1908,50988,4285
0500000US38037,38037,"Grant County, North Dakota",29375,3714,20179,5213,27396,5352,27734,4109,35357,3457,35625,29319,40726,5354,23750,15235,41944,9932,41688,4169,36500,15700,19583,9262,22353,4006,7188,5785,21544,5188,19531,3889,34167,5336,38333,19831
0500000US38039,38039,"Griggs County, North Dakota",32681,2401,29412,3636,25938,1882,34755,1945,38125,5134,32500,7516,40313,2919,31250,5365,40750,16954,40208,3689,54583,22214,36667,5825,26271,2069,11500,7373,20170,11444,31339,4899,27400,2635,30000,2935
0500000US38041,38041,"Hettinger County, North Dakota",30364,4243,10833,4072,26066,4760,30119,5346,40083,2505,51250,20052,40236,4007,12083,53850,36548,5255,41607,3093,53750,29478,48750,16645,20096,1471,10208,16491,18125,971,21051,1080,36250,6201,70625,132085
0500000US38043,38043,"Kidder County, North Dakota",32981,3407,23864,13891,29279,2390,38750,2325,40250,6277,36458,10507,40903,4227,34583,14759,34792,4699,55694,14103,48750,10998,36458,5392,22688,3960,21875,12082,17308,4439,20515,4945,36250,8736,35000,43050
0500000US38045,38045,"LaMoure County, North Dakota",32021,1958,24107,8467,26356,2640,32422,4212,38913,4550,50833,11434,43962,2262,32375,4950,29545,6599,49412,4033,50677,5369,57083,41764,22688,3043,8333,11486,22313,4274,22414,3437,26375,6970,50139,13185
0500000US38047,38047,"Logan County, North Dakota",31755,2521,17000,10924,28056,3760,30987,3096,47188,10786,41500,2968,41700,3024,18750,14599,40417,5115,41023,10519,54583,23284,57500,18849,25066,4366,3750,31700,18125,5089,22500,8149,39063,5481,38750,5276
0500000US38049,38049,"McHenry County, North Dakota",35188,2347,30188,8455,29211,6340,36544,6439,37750,6505,64583,7175,45962,4017,32438,13233,42880,5001,48542,5825,49464,24720,87250,17238,25434,1533,12000,3820,21677,3123,23519,3172,36467,3364,56607,8761
0500000US38051,38051,"McIntosh County, North Dakota",26866,3171,20375,9284,21488,3717,32663,3428,31094,9102,62833,26680,39474,2712,23333,4370,34250,12249,37063,6926,50625,7531,67750,10020,21222,2302,13036,12052,14500,4335,25667,2073,23750,4906,44464,7709
0500000US38053,38053,"McKenzie County, North Dakota",36581,2775,22083,13988,35098,5559,34240,3092,42750,11080,46250,14709,50195,3421,29327,14347,51875,10953,49198,3076,55556,12274,55870,4205,27101,2642,8750,13658,25994,3435,22500,6084,40077,9554,38750,11455
0500000US38055,38055,"McLean County, North Dakota",35339,1884,19583,8046,31058,2108,34152,3296,43681,3866,42917,7022,47352,2546,22344,20594,46280,2970,46713,3727,55000,6082,49375,4893,25131,3645,12500,9813,19597,2740,23750,4979,36875,5580,39375,7414
0500000US38057,38057,"Mercer County, North Dakota",38767,2290,16544,7380,27449,7261,35609,8788,50515,5109,84219,21728,63092,8874,16719,50604,49135,3023,71250,8042,74706,6244,86250,17459,20716,2169,16389,13901,13918,2167,19141,2753,37935,4248,46875,46399
0500000US38059,38059,"Morton County, North Dakota",37170,1514,32802,8939,30977,2387,36130,1423,45331,3961,52416,4136,46470,2504,35203,6115,41772,3076,44383,4599,56495,10397,64659,17923,31277,1327,21920,4438,22092,5377,30513,1622,40087,4764,49071,4718
0500000US38061,38061,"Mountrail County, North Dakota",38750,2907,34167,19018,31050,2085,40444,3550,43438,4577,50294,5938,49297,3353,47969,19085,37283,4367,51111,6502,51995,6546,69000,13115,25720,2088,9375,6710,17009,3359,25387,2887,40096,4585,41833,1553
0500000US38063,38063,"Nelson County, North Dakota",31477,876,30000,23473,29667,5779,30632,1362,34205,9264,40625,9868,40222,2586,38250,12130,39453,3306,41154,4737,39773,15084,40000,18760,25270,2979,9821,3725,17708,10439,21964,3636,32238,3824,40625,16490
0500000US38065,38065,"Oliver County, North Dakota",41959,3831,22750,12844,31726,17178,41823,4444,47826,3992,46250,25434,51696,4460,31875,18177,58750,16077,51607,16980,49728,5435,26818,18517,24688,5670,16688,4739,8125,3719,31818,4442,40139,28673,47813,2867
0500000US38067,38067,"Pembina County, North Dakota",33390,1648,15163,3238,28839,3560,36265,1754,43409,3933,43523,5334,40878,1483,16576,6271,36875,4598,42672,4254,60125,9506,43929,22045,27383,2083,11591,4033,21806,5051,26693,2149,35938,2691,42813,8140
0500000US38069,38069,"Pierce County, North Dakota",30246,4123,37917,30667,25625,2942,30027,6305,35750,9473,67596,53775,37309,5632,48419,11406,32708,5966,45170,7823,41927,10084,-,**,23379,3398,11103,2451,22143,7225,23571,3112,26118,16749,29712,71223
0500000US38071,38071,"Ramsey County, North Dakota",34187,2972,27382,10149,30045,4181,30849,2539,41175,2713,51037,3121,40891,3645,35909,15324,31618,1992,42216,5064,52917,15984,52241,5254,26837,2545,20156,7813,25806,4816,22031,1801,36712,5298,48839,7549
0500000US38073,38073,"Ransom County, North Dakota",39217,2251,38456,4760,36250,8498,32270,5724,46563,4434,51667,16925,47408,3130,38676,4214,48550,6392,43500,4559,55139,5779,67125,18834,28413,1596,-,**,27649,3604,24279,3768,35469,4179,48594,8909
0500000US38075,38075,"Renville County, North Dakota",39976,2081,26250,17109,33438,3706,39157,2025,47950,3309,53750,35780,51389,3147,41250,33921,42333,9997,52130,4671,61875,33435,70938,55477,26756,3698,15139,2263,21167,3014,25708,2354,42596,6222,38750,32983
0500000US38077,38077,"Richland County, North Dakota",37020,1704,27667,9776,31491,2155,36391,2051,44756,3529,56615,13301,46627,1490,32961,8271,41023,4841,47598,2188,59091,7486,71250,25443,26420,1282,12500,23203,20508,4094,23952,1332,39393,2446,42000,20107
0500000US38079,38079,"Rolette County, North Dakota",32477,1820,19063,5538,27349,3572,30033,3668,42636,3787,53523,11085,33778,3068,20795,12621,31468,2698,31996,3958,41823,5631,57969,18382,31618,2234,17738,7896,25880,1832,27280,3555,43220,5020,53125,12657
0500000US38081,38081,"Sargent County, North Dakota",39539,2334,36875,13611,36167,4851,37857,2439,45850,4888,49167,11791,47861,2676,46750,8865,43000,1955,50588,2528,51063,5364,63750,4404,26400,2210,10250,9589,25667,5962,21313,1826,36250,3326,42813,8180
0500000US38083,38083,"Sheridan County, North Dakota",31563,3630,36161,6482,27132,3604,30333,4274,39167,11162,45417,21570,40000,4064,36696,2644,37344,6672,45625,4658,46250,25398,36250,24161,16917,4777,10000,3687,15313,3937,15000,6627,36563,9276,51875,66354
0500000US38085,38085,"Sioux County, North Dakota",28921,1479,22292,7074,19444,4289,26037,1830,41492,2926,57857,7063,29286,2851,24792,7057,21563,5999,26667,7488,47813,17032,61250,19575,28586,2458,20469,13866,16071,8257,25987,1618,39167,2241,52000,9855
0500000US38087,38087,"Slope County, North Dakota",31250,3452,10865,4263,32292,10821,26806,7025,41250,15210,53750,26748,34559,9336,11346,1730,47500,17485,33654,3113,44219,16563,-,**,21375,5266,4583,1526,15250,7274,20893,8788,33214,15073,43750,29884
0500000US38089,38089,"Stark County, North Dakota",40706,1596,26040,2007,32712,3337,42228,4727,44103,2704,54629,2477,51273,1419,27557,16618,42391,5664,57995,6580,60219,8832,65417,26062,30815,3244,13705,5311,23520,4169,27781,5155,36301,2599,52716,2650
0500000US38091,38091,"Steele County, North Dakota",35094,3207,20795,3124,35000,8779,36731,3294,36591,5929,24375,49698,42279,3971,20833,9360,44167,7642,43750,11416,43438,9856,23750,72981,23750,2826,20781,5751,22353,3418,26000,4946,30500,6740,24583,72952
0500000US38093,38093,"Stutsman County, North Dakota",35436,1590,30434,7511,31224,1619,36127,2980,43036,6895,52369,5290,42401,2648,31803,2864,38113,6334,48731,5666,53083,6596,53750,21017,30178,1951,9583,13512,26822,5384,27191,6053,36616,3235,51477,3870
0500000US38095,38095,"Towner County, North Dakota",36114,2937,23000,8208,26656,3586,36815,2986,49063,10860,53500,9751,51964,2346,28125,52014,44417,8945,52763,4207,53750,9076,54250,5861,24458,2859,4063,12632,19205,2718,24293,3237,29886,11255,42000,20289
0500000US38097,38097,"Traill County, North Dakota",36759,1445,26528,9582,33158,3448,34505,1562,41643,2057,50682,7561,45359,2248,35938,7558,42404,3609,45000,4003,50714,6101,60882,3829,28770,2756,17500,6174,21071,3325,27083,2963,33942,5051,45375,5574
0500000US38099,38099,"Walsh County, North Dakota",31812,1687,21335,2837,26901,1399,33527,2465,42750,2445,46053,6240,38438,2342,25568,9209,31959,3660,45258,4190,51058,8179,53250,17208,25584,1374,13846,4028,21182,2432,25541,1718,34943,8887,45066,4423
0500000US38101,38101,"Ward County, North Dakota",35643,855,29941,9761,31570,2348,34012,1467,41551,2168,52792,6814,43877,2423,45212,16404,36969,2688,44621,3636,53493,5437,60996,6330,28273,1321,26331,3957,22049,1493,26830,1605,34725,2263,45050,6878
0500000US38103,38103,"Wells County, North Dakota",29766,2827,15900,1976,26914,1555,27879,2559,40588,3273,39167,26933,41848,5760,16181,11597,40417,6099,43542,14629,60096,18782,34519,34636,22188,2483,15179,4463,22258,4362,18750,7402,30313,15106,47917,38968
0500000US38105,38105,"Williams County, North Dakota",44178,2741,34097,14483,42685,7771,41429,3423,53030,8449,80924,28179,63319,4303,58036,21964,58859,6640,63720,7402,70643,5067,105139,90432,29660,2693,22011,7329,22283,5349,27368,4676,42829,8856,53846,9349
