GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
0500000US38021,38021,"Dickey County, North Dakota",3483,58,2,3,0,13,0,13,0,13,6,10,0,13,11,17,0,13,5,7,9,13,158,58,16,10,42,24,51,27,86,42,867,100,101,42,169,44,545,94,454,86,693,104,141,47,95,41,32,24
0500000US38023,38023,"Divide County, North Dakota",1823,58,9,9,0,9,0,9,0,9,0,9,3,6,3,6,7,10,3,5,1,3,57,27,15,17,56,54,38,32,20,16,677,104,26,26,103,42,300,75,151,51,335,96,12,14,0,9,7,10
0500000US38025,38025,"Dunn County, North Dakota",3035,74,9,7,0,9,0,9,0,9,0,9,16,13,2,4,9,9,2,6,0,9,76,26,26,15,64,44,26,15,70,35,805,101,143,54,220,56,524,93,346,74,527,100,111,42,32,27,27,32
0500000US38027,38027,"Eddy County, North Dakota",1634,71,9,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,7,51,30,11,12,23,22,46,21,39,25,451,66,50,22,115,30,221,41,229,45,277,58,70,27,28,15,5,5
0500000US38029,38029,"Emmons County, North Dakota",2530,97,5,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,38,44,171,38,18,13,48,25,53,24,24,14,845,92,77,23,115,33,502,64,238,44,352,58,28,14,3,4,10,9
0500000US38031,38031,"Foster County, North Dakota",2396,36,2,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,77,37,5,8,51,31,92,37,41,23,592,79,69,34,143,49,380,78,377,72,434,77,115,40,3,5,15,13
0500000US38033,38033,"Golden Valley County, North Dakota",1253,68,19,24,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,8,0,9,22,12,0,9,25,21,35,20,11,20,332,69,21,18,72,31,247,55,187,55,229,49,38,25,4,6,5,6
0500000US38035,38035,"Grand Forks County, North Dakota",40735,187,233,75,0,22,34,56,0,22,10,15,9,14,45,49,10,14,47,33,87,68,356,87,243,88,301,127,546,188,420,119,8161,512,1361,201,2622,281,7000,516,5385,452,9054,540,3039,283,861,177,911,192
0500000US38037,38037,"Grant County, North Dakota",1803,64,8,5,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,14,12,72,24,13,12,39,15,16,9,14,6,605,60,73,23,108,24,300,56,211,35,252,41,57,19,11,8,9,6
0500000US38039,38039,"Griggs County, North Dakota",1669,48,4,5,0,9,0,9,0,9,0,9,0,9,3,7,0,9,4,5,0,9,88,43,0,9,26,18,14,11,32,22,486,83,28,15,97,31,303,59,206,55,323,64,43,21,0,9,12,16
0500000US38041,38041,"Hettinger County, North Dakota",1935,58,3,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,6,3,4,84,27,20,16,43,30,20,19,34,17,642,69,82,47,143,34,386,57,189,40,231,33,35,18,10,8,5,8
0500000US38043,38043,"Kidder County, North Dakota",1744,89,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,5,7,79,24,14,11,18,13,26,15,25,14,552,65,75,35,90,28,267,54,257,67,277,52,48,21,5,5,4,7
0500000US38045,38045,"LaMoure County, North Dakota",2938,58,6,6,4,5,0,9,0,9,0,9,0,9,0,9,1,2,1,2,13,17,208,47,32,24,50,22,56,23,40,19,771,64,110,35,171,43,492,61,302,46,532,62,132,27,6,7,11,9
0500000US38047,38047,"Logan County, North Dakota",1441,51,8,7,0,9,0,9,0,9,0,9,1,4,2,5,0,9,8,8,1,2,137,46,9,5,10,8,24,20,23,13,522,61,40,16,82,23,219,34,158,37,172,41,20,11,0,9,5,7
0500000US38049,38049,"McHenry County, North Dakota",4153,27,17,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,19,13,135,35,42,17,93,32,44,23,40,25,1303,93,149,41,211,44,717,94,565,74,657,102,127,35,25,18,5,5
0500000US38051,38051,"McIntosh County, North Dakota",2096,28,13,7,0,9,0,9,0,9,0,9,0,9,0,9,1,2,25,26,5,8,227,50,23,15,52,24,12,10,56,33,584,75,64,22,152,46,274,47,248,51,261,43,66,22,33,20,0,9
0500000US38053,38053,"McKenzie County, North Dakota",7225,129,7,9,2,4,0,15,0,15,0,15,11,17,0,15,0,15,10,14,13,13,150,51,50,43,84,40,160,74,59,46,1827,205,492,224,510,135,1101,181,924,211,1338,185,326,110,95,68,66,49
0500000US38055,38055,"McLean County, North Dakota",7026,51,56,24,0,13,0,13,0,13,0,13,5,5,0,13,6,9,2,5,10,11,190,53,68,29,96,32,92,31,92,30,2171,144,307,63,528,66,1052,130,1040,99,1017,96,245,49,23,12,26,17
0500000US38057,38057,"Mercer County, North Dakota",6130,67,33,35,0,13,0,13,0,13,0,13,16,25,0,13,2,6,5,9,20,21,259,62,42,39,59,38,91,39,24,19,1476,162,169,57,322,91,1099,177,1121,190,999,119,251,74,91,66,51,32
0500000US38059,38059,"Morton County, North Dakota",21029,197,132,71,0,20,0,20,0,20,0,20,41,59,15,25,0,20,71,51,17,12,541,165,133,90,241,96,372,157,178,72,5349,469,971,207,1166,233,3671,449,2645,339,4169,472,913,198,241,106,163,107
0500000US38061,38061,"Mountrail County, North Dakota",6294,153,33,23,0,13,0,13,0,13,0,13,1,2,0,13,0,13,2,4,2,2,114,47,44,30,108,54,169,58,56,35,1669,202,260,60,256,69,1203,145,1010,157,1048,156,201,74,72,46,46,42
0500000US38063,38063,"Nelson County, North Dakota",2259,20,15,10,0,9,0,9,0,9,0,9,0,9,0,9,4,5,1,2,1,3,50,23,10,7,37,24,57,22,13,7,639,70,64,28,141,28,402,62,362,60,372,52,83,34,6,6,2,3
0500000US38065,38065,"Oliver County, North Dakota",1339,70,0,9,3,5,0,9,0,9,0,9,0,9,0,9,3,5,0,9,0,9,85,31,5,7,20,11,27,19,8,10,316,45,60,48,84,29,226,51,240,63,215,54,22,13,21,15,4,5
0500000US38067,38067,"Pembina County, North Dakota",5150,29,37,22,0,13,0,13,0,13,8,16,0,13,3,6,0,13,15,11,34,24,189,45,57,33,93,35,107,42,74,34,1481,138,230,62,352,52,810,104,622,94,833,106,142,47,51,25,12,10
0500000US38069,38069,"Pierce County, North Dakota",3061,90,18,21,0,9,0,9,0,9,4,8,2,4,0,9,1,2,8,14,1,3,89,38,34,26,78,40,28,21,30,21,893,124,135,55,254,80,554,107,448,126,366,95,98,63,20,23,0,9
0500000US38071,38071,"Ramsey County, North Dakota",7925,93,44,56,0,15,0,15,0,15,0,15,7,9,2,3,0,15,6,11,1,3,115,47,82,53,178,96,174,98,77,64,2145,267,185,80,295,89,1157,194,1496,226,1450,213,351,129,132,71,28,26
0500000US38073,38073,"Ransom County, North Dakota",3796,14,24,18,0,13,0,13,0,13,0,13,5,9,15,22,0,13,4,8,26,18,105,43,43,22,72,25,46,28,34,20,1318,114,118,36,260,64,599,100,403,74,590,114,75,31,25,17,34,22
0500000US38075,38075,"Renville County, North Dakota",1732,70,5,6,0,9,0,9,0,9,0,9,0,9,4,6,0,9,0,9,2,4,36,27,13,13,32,26,12,11,8,8,552,72,36,19,164,40,349,74,239,50,241,61,31,20,8,8,0,9
0500000US38077,38077,"Richland County, North Dakota",10565,73,36,20,0,15,0,15,0,15,7,8,8,10,48,49,11,19,5,6,28,21,288,71,82,41,159,72,166,54,112,57,2701,201,342,91,847,150,1426,160,1957,169,1763,162,441,89,100,47,38,25
0500000US38079,38079,"Rolette County, North Dakota",8348,26,10,8,0,15,0,15,0,15,0,15,11,18,0,15,42,38,32,30,26,16,227,68,188,59,212,78,376,99,68,38,1483,149,445,117,490,116,1768,177,1239,184,1383,199,270,66,39,30,39,30
0500000US38081,38081,"Sargent County, North Dakota",2826,24,9,8,0,9,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,96,34,11,8,25,11,39,18,34,16,840,65,127,47,220,39,467,55,428,59,451,57,67,27,4,4,5,5
0500000US38083,38083,"Sheridan County, North Dakota",1104,60,2,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,60,21,22,15,52,23,19,11,6,5,339,39,36,19,71,20,194,43,147,34,123,24,29,14,4,4,0,9
0500000US38085,38085,"Sioux County, North Dakota",2312,23,3,3,0,9,0,9,0,9,0,9,0,9,0,9,4,5,12,10,0,9,51,21,40,20,90,25,101,30,19,11,587,63,150,42,92,24,464,61,298,46,289,40,73,24,17,12,22,14
0500000US38087,38087,"Slope County, North Dakota",503,50,7,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,6,6,6,8,10,3,4,7,7,25,16,121,23,10,7,19,11,93,28,66,19,113,32,19,10,3,5,0,9
0500000US38089,38089,"Stark County, North Dakota",19821,218,180,86,0,20,0,20,0,20,4,8,0,20,0,20,4,5,75,63,34,46,513,121,117,53,276,146,250,78,318,114,5520,371,887,156,1159,227,3549,343,2212,286,3454,353,865,198,181,69,223,103
0500000US38091,38091,"Steele County, North Dakota",1411,46,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,4,0,9,0,9,14,12,2,3,6,7,26,19,2,4,414,63,20,14,127,41,255,58,180,51,321,73,38,23,0,9,2,4
0500000US38093,38093,"Stutsman County, North Dakota",14545,140,83,74,2,5,0,17,0,17,4,6,0,17,2,3,3,4,27,32,17,16,430,95,202,88,174,98,166,69,201,83,4436,409,708,175,915,170,2337,276,1345,186,2713,318,577,134,140,72,63,41
0500000US38095,38095,"Towner County, North Dakota",1643,83,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,33,16,2,4,11,8,33,18,24,14,515,59,55,24,107,37,332,65,229,58,230,52,62,25,5,6,0,9
0500000US38097,38097,"Traill County, North Dakota",5477,39,14,9,0,13,2,4,0,13,0,13,0,13,3,5,0,13,9,11,3,5,122,43,62,28,84,40,78,29,36,19,1321,87,151,36,340,58,1011,131,814,101,1013,120,369,66,17,15,28,12
0500000US38099,38099,"Walsh County, North Dakota",7682,45,109,57,0,15,0,15,4,6,0,15,7,10,2,4,16,13,37,27,7,5,289,56,112,44,137,55,109,53,150,58,2331,202,350,93,596,90,1173,156,960,125,963,125,208,50,97,38,25,21
0500000US38101,38101,"Ward County, North Dakota",43084,218,236,100,2,3,3,5,0,22,0,22,0,22,34,55,0,22,29,40,113,109,697,217,303,146,467,172,449,195,449,137,11183,624,2056,278,2861,370,7700,625,4477,448,8861,618,2327,355,595,211,242,102
0500000US38103,38103,"Wells County, North Dakota",3059,73,15,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,242,57,24,20,42,22,26,15,64,30,876,98,134,40,171,49,444,75,321,62,572,92,101,41,7,9,19,16
0500000US38105,38105,"Williams County, North Dakota",21218,157,140,70,0,20,0,20,0,20,0,20,0,20,0,20,3,7,8,8,80,78,317,98,166,95,316,104,293,146,249,115,5159,579,1087,287,2089,428,3826,475,2700,395,3806,506,692,208,213,115,74,62
