GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US38019,38019,"Cavalier County, North Dakota",29348,4178,12250,8532,23281,7160,31433,4751,35298,8682,37917,12643,38311,4156,12500,13737,36250,6218,41898,14705,50313,20413,22292,49289,21295,2807,11563,16517,12875,2611,21702,2750,30938,8184,38403,55365
0500000US38021,38021,"Dickey County, North Dakota",27026,1977,26705,11156,26434,5204,24318,2051,35461,6442,35313,8193,35966,4095,30741,3573,34398,6625,35809,12295,48828,6971,34000,11236,21175,1188,9432,9230,16071,3488,21572,1759,28214,6321,40268,25161
0500000US38023,38023,"Divide County, North Dakota",29185,4745,22604,16117,25640,2819,30333,5041,38542,13269,13125,29460,39667,5100,23021,10801,42188,12089,38313,6866,65208,28840,12188,39472,23472,3004,-,**,14886,15661,23309,5071,33333,4920,14375,58831
0500000US38025,38025,"Dunn County, North Dakota",27923,2827,28889,14465,27100,4137,26762,3699,33594,9275,39375,24972,37235,5453,35673,11354,35542,4254,41413,7672,46528,16965,18393,31233,20182,2028,13250,6413,18092,10064,20000,2319,22500,12399,57500,8043
0500000US38027,38027,"Eddy County, North Dakota",28688,3037,27614,6471,23536,2750,28839,3887,36726,1357,37917,17601,32199,2160,28958,8851,23409,4380,33289,2607,43750,13425,14792,38012,24867,2165,25000,18709,23750,3817,22974,2482,35357,5952,45694,7886
0500000US38029,38029,"Emmons County, North Dakota",25245,2609,20556,9102,18347,3355,31681,3461,32308,8707,57083,31587,30056,4663,26042,2282,22168,5523,34777,3229,38571,5261,50417,33713,20141,2793,12344,9225,13300,2450,26429,5072,28125,10652,75625,31489
0500000US38031,38031,"Foster County, North Dakota",33579,1625,21023,6768,23277,2899,34293,1421,42399,6245,51250,31498,46181,5631,26667,21937,36029,11136,50284,7130,62679,18069,63333,17300,25028,4270,14750,9681,18068,5618,25250,6772,33333,8348,34464,34138
0500000US38033,38033,"Golden Valley County, North Dakota",26294,2541,10833,4426,27500,16513,23355,3025,31750,3658,64167,40219,35341,10275,12500,27808,33500,16442,30417,22221,57917,49672,51563,69133,22054,3727,10833,2255,16500,7155,21300,2557,30438,3407,80313,28273
0500000US38035,38035,"Grand Forks County, North Dakota",32999,998,21154,5166,25357,1521,31103,1009,40005,2032,55216,5739,40135,1614,26017,2212,32265,1632,37398,2712,48775,3525,64462,4282,27616,1404,14568,4008,18463,2854,25682,1174,34890,2203,46522,5237
0500000US38037,38037,"Grant County, North Dakota",27450,1830,18750,10421,25438,2480,28068,2999,33889,5771,39250,13039,34091,7616,21250,16003,26815,2662,41635,5695,40417,12892,17500,69092,25932,1537,17813,21623,17625,5086,25396,7243,31625,4875,41250,5698
0500000US38039,38039,"Griggs County, North Dakota",29667,3657,31146,6693,23036,6079,32729,2999,34667,5014,29643,12625,33103,2298,31563,3094,30284,5318,34706,3560,43750,15087,36875,68035,24628,2556,"2,500-",***,16917,4220,30139,9380,26591,5842,24375,14585
0500000US38041,38041,"Hettinger County, North Dakota",25528,2048,8750,5841,24405,3714,23875,4151,35333,2167,33750,28689,31646,3864,7083,16801,28438,3543,32500,9736,49750,9383,37778,22787,18026,2147,10625,4951,16328,3324,17692,1874,31071,2622,4107,36679
0500000US38043,38043,"Kidder County, North Dakota",26250,2541,18616,6130,29333,3093,23833,4438,31161,4832,37500,7452,33185,2631,25313,17398,32609,1901,39500,11629,41042,15322,35000,8608,18672,5547,7043,5144,16786,9881,16786,5281,27143,3940,38500,9211
0500000US38045,38045,"LaMoure County, North Dakota",30525,1491,25417,4464,27023,1274,29643,3075,40272,1598,37500,8924,40317,2925,27917,4992,32243,3074,42976,4211,50769,4042,38750,27731,21283,1653,17750,9067,20786,2415,20143,3006,25500,9472,37500,5992
0500000US38047,38047,"Logan County, North Dakota",25947,3712,14063,6267,26146,5584,25625,3891,36250,14313,43333,7699,33409,3876,15000,8757,35917,5412,31786,3402,51250,28545,46250,8929,18203,4128,13125,7765,17500,4791,20000,6152,17083,14141,38750,6589
0500000US38049,38049,"McHenry County, North Dakota",30742,1413,27031,11231,28323,3120,29683,2328,37037,3526,52292,9119,36515,3054,31445,3326,35580,4415,40169,3571,37750,7337,31875,45388,24819,2198,8214,3553,19048,2123,23250,3927,36688,4591,54375,8584
0500000US38051,38051,"McIntosh County, North Dakota",24138,2210,15625,8921,19769,2721,26579,3538,33594,5078,45952,3066,35000,5624,24844,16736,26319,4441,36875,7261,46250,9111,46607,3797,17188,2704,5662,2445,15263,2242,17604,7630,25893,5802,41125,6996
0500000US38053,38053,"McKenzie County, North Dakota",34219,2553,8173,8893,31276,4334,33023,3096,44661,5571,72969,48834,44051,2778,14427,11435,39943,4063,45945,4279,50768,2691,63750,59995,24565,4001,3526,1150,24542,4008,25368,6489,34375,8736,72969,38949
0500000US38055,38055,"McLean County, North Dakota",30608,1394,15060,3527,26964,3155,29908,2932,40987,2479,53618,3832,42682,2365,17500,7371,38365,5344,45625,5882,51833,6873,69500,28247,20975,1315,11477,7358,16656,2522,21064,1176,31875,9015,41250,16583
0500000US38057,38057,"Mercer County, North Dakota",37442,3229,15583,8045,30574,8695,39851,8910,44363,5345,82614,42657,64070,3050,15417,31238,64173,10416,64531,6222,71150,7179,82614,73977,19413,3128,15625,5979,13378,2558,18051,2465,34688,6748,82500,50158
0500000US38059,38059,"Morton County, North Dakota",32752,1501,26250,8294,28439,2775,32325,1725,40587,2220,50116,3815,41175,2170,31636,6458,39452,3422,38125,4914,47330,8525,61023,24461,28143,1853,11648,8409,19420,2458,28705,2370,33768,2284,48125,6882
0500000US38061,38061,"Mountrail County, North Dakota",33097,2811,22115,16464,29130,4500,31828,2228,40708,2721,39836,7325,41807,4054,31103,3890,41635,6438,44032,7143,46818,14306,41667,12594,26363,1816,9559,10466,18542,6254,24508,2752,39375,2545,38984,7123
0500000US38063,38063,"Nelson County, North Dakota",28108,2977,7500,11451,32575,11114,25000,2145,31732,1588,34531,24406,32100,2607,10208,15023,38036,6010,27500,4858,32056,9307,14773,17361,23350,4617,7083,3894,14722,8649,21700,3763,30521,5160,49306,10011
0500000US38065,38065,"Oliver County, North Dakota",39375,4639,16071,8195,28214,23049,41563,4245,41667,9583,45250,19144,50929,7927,25833,40950,52283,35489,65078,28849,46313,4635,34444,24034,19762,3344,15893,2874,14286,5506,30265,15509,9766,48543,45750,15769
0500000US38067,38067,"Pembina County, North Dakota",32917,1260,22188,10064,29331,2825,32992,1902,42093,2997,41250,14878,38777,2224,27647,9595,37596,2706,38601,3561,59583,14872,60357,26808,27092,1379,11818,11775,20929,3762,28095,3369,35380,4115,39091,2659
0500000US38069,38069,"Pierce County, North Dakota",26306,2861,28906,13684,24041,3763,25625,2621,42232,18247,54327,22123,31435,1870,36797,13179,27355,7329,28472,6110,50147,21634,42083,32108,21765,4365,11985,16714,14219,6231,24000,3715,18309,19277,54615,30880
0500000US38071,38071,"Ramsey County, North Dakota",29004,2402,20063,5492,25863,1733,28143,2448,38607,4643,41765,13849,37041,4808,22941,4569,31575,4081,39390,6965,52386,9522,61250,34835,23406,2186,13750,7044,19321,3080,21682,2260,32885,6009,37250,16443
0500000US38073,38073,"Ransom County, North Dakota",31552,2569,28000,14246,31349,4194,26016,4066,41648,7408,44583,30635,41250,3108,30104,12441,40673,4870,37500,7599,53750,3551,42500,43045,21784,2428,14792,26358,22917,6079,18568,2889,29524,6906,56250,29147
0500000US38075,38075,"Renville County, North Dakota",29757,2141,24318,18761,29234,2583,28750,4429,30192,4573,41750,13703,40625,8136,53333,38421,35625,5909,43365,10249,50313,13282,45417,31575,21689,1499,16875,6306,16538,3925,21429,1494,28365,3125,40500,16663
0500000US38077,38077,"Richland County, North Dakota",33659,1399,26424,4129,29795,2756,31704,1742,43257,2455,54514,6913,42410,1336,32601,7034,37097,3918,42218,1594,51648,3465,57031,38396,25472,1682,11563,2636,18976,2522,23869,3239,38500,4010,52750,13054
0500000US38079,38079,"Rolette County, North Dakota",27431,1936,20525,7788,20191,3872,26804,2404,42063,5390,47454,8936,28968,2671,26696,4033,23371,6906,29327,6675,44375,10998,78269,27667,26054,2545,13714,1037,15625,7574,25083,2979,38920,5492,45813,8108
0500000US38081,38081,"Sargent County, North Dakota",34067,2966,38281,7937,32151,3856,33456,4268,34792,4517,38750,5113,40843,1580,43875,8884,40417,1877,41923,5125,40469,11272,30313,29049,23567,2988,11364,1400,21473,2736,22022,2523,31705,2672,39625,3866
0500000US38083,38083,"Sheridan County, North Dakota",21286,2829,21364,4879,14592,1555,23854,4150,35000,7543,21250,5856,25938,2939,30625,17243,18929,11380,25156,5009,50625,26297,75625,44208,15000,4250,11563,13395,13384,866,22083,5439,30000,9602,20313,5280
0500000US38085,38085,"Sioux County, North Dakota",23082,2901,14028,5566,15227,7835,22268,3437,36061,2224,54432,23495,25096,4638,15938,8632,22250,8106,24219,9409,59500,44483,90313,62800,22014,3993,12045,5307,7375,3748,21618,2944,34583,5058,54205,19440
0500000US38087,38087,"Slope County, North Dakota",30691,2763,10625,3054,31250,7108,31313,2384,31250,15573,35250,24133,36406,7547,11042,1123,40938,16191,34219,6781,52917,20729,36000,44814,19643,4727,"2,500-",***,17250,4143,18750,5098,25795,11634,30625,39716
0500000US38089,38089,"Stark County, North Dakota",32983,1642,13707,5482,28105,3173,34306,2364,36690,1806,47583,8813,42710,2100,18700,7790,40739,5137,46208,4440,45393,7119,51667,16451,23055,1416,11200,4202,19107,1976,22784,2518,27422,8180,45250,8037
0500000US38091,38091,"Steele County, North Dakota",27679,3384,21528,1349,25478,1796,30625,6534,31328,7819,39500,20412,36406,3207,33269,1845,35583,10348,43333,12159,31979,9693,48750,26415,20461,2432,20278,13288,15357,2552,20486,2942,29773,11987,37750,9284
0500000US38093,38093,"Stutsman County, North Dakota",30777,1056,22428,3105,27056,1319,29851,2952,38380,3401,48992,6730,36679,2883,26042,7166,32857,5111,38605,2672,44223,4567,48589,8327,25625,1064,13866,2475,22524,2744,21854,2191,35993,2442,51563,16214
0500000US38095,38095,"Towner County, North Dakota",28632,1847,30625,14141,25200,2502,26667,4925,35368,3878,36667,26563,34803,7058,36042,15850,28462,4852,40645,8365,41875,11139,50875,21152,23750,2545,18333,7964,23472,3040,18333,4634,33036,5642,34063,5344
0500000US38097,38097,"Traill County, North Dakota",33257,1197,28750,19442,30459,3029,29821,2524,39464,3463,43458,3704,40769,1424,32656,11211,38617,2327,40432,3553,46929,5405,44239,4639,23974,2534,9375,3263,17963,3092,22019,2740,32669,4422,39408,8851
0500000US38099,38099,"Walsh County, North Dakota",28774,1419,17208,3456,25295,1685,33033,1600,36875,3146,42200,9956,35353,1450,25417,3325,29750,2260,38429,3553,42063,4922,58750,53274,22669,1804,10583,2754,16707,1913,25705,1200,30682,7499,40300,7139
0500000US38101,38101,"Ward County, North Dakota",31926,643,22992,2934,26756,1802,31993,1018,35918,2422,54898,2455,40496,1289,24734,3508,33096,2455,41773,1516,46310,3562,61633,3421,25265,1084,17500,8834,19309,2783,24940,1488,31107,1506,44318,6823
0500000US38103,38103,"Wells County, North Dakota",27898,3438,18077,4427,26566,1255,27006,2509,36773,3998,30500,11745,38371,2007,32917,7083,36458,5919,38333,5279,44091,10266,11806,46610,21208,2903,16023,5691,21181,4615,20583,4024,30662,12557,33125,18466
0500000US38105,38105,"Williams County, North Dakota",36621,2211,31250,16124,35137,4527,33049,1665,41755,3028,52150,15353,52710,3407,47083,20191,47404,5809,52730,3561,65614,2978,78200,16712,22901,2406,13824,8947,19235,2064,21619,1208,35823,1706,50102,11583
